Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2012-03-24T11:28:29,1,GIM,265.36,56.38,-26.08,66.16,4.79,23.84,-0.40,96.38,7.6,-0.8,-5.3,7.6,-0.9,-5.3
2012-03-24T11:28:30,1,GIM,265.36,56.38,-26.08,66.16,4.79,23.84,-0.40,96.38,7.8,-0.7,-5.3,7.8,-0.8,-5.3
2012-03-24T11:28:31,1,GIM,265.36,56.38,-26.08,66.16,4.79,23.84,-0.40,96.38,8.0,-0.6,-5.3,8.0,-0.7,-5.3
2012-03-24T11:28:32,1,GIM,265.36,56.38,-26.08,66.16,4.79,23.84,-0.40,96.38,8.0,-0.6,-5.4,8.0,-0.7,-5.4
2012-03-24T11:28:33,1,GIM,265.36,56.38,-26.08,66.16,4.79,23.84,-0.40,96.38,7.9,-0.7,-5.4,7.9,-0.8,-5.4
2012-03-24T11:28:34,1,GIM,265.36,56.38,-26.08,66.16,4.79,23.84,-0.40,96.38,7.9,-0.9,-5.5,7.9,-0.9,-5.5
2012-03-24T11:28:35,1,GIM,265.36,56.38,-26.08,66.16,4.79,23.84,-0.40,96.38,7.9,-1.0,-5.5,7.9,-1.0,-5.5
2012-03-24T11:28:36,1,GIM,265.36,56.38,-26.08,66.16,4.79,23.84,-0.40,96.38,7.9,-1.0,-5.5,7.9,-1.0,-5.5
2012-03-24T11:28:37,1,GIM,265.36,56.38,-26.08,66.16,4.79,23.84,-0.40,96.38,8.0,-0.9,-5.4,8.0,-1.0,-5.4
2012-03-24T11:28:38,1,GIM,265.36,56.38,-26.08,66.16,4.79,23.84,-0.40,96.38,8.2,-0.8,-5.5,8.2,-0.8,-5.5
2012-03-24T11:28:39,1,GIM,265.36,56.38,-26.08,66.16,4.79,23.84,-0.40,96.38,8.3,-0.7,-5.4,8.3,-0.8,-5.4
2012-03-24T11:28:40,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.2,-0.8,-5.4,8.2,-0.9,-5.4
2012-03-24T11:28:41,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.2,-0.9,-5.5,8.2,-0.9,-5.5
2012-03-24T11:28:42,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.1,-1.0,-5.4,8.1,-1.1,-5.4
2012-03-24T11:28:43,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.1,-1.1,-5.4,8.1,-1.1,-5.4
2012-03-24T11:28:44,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.1,-1.1,-5.4,8.1,-1.2,-5.4
2012-03-24T11:28:45,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.2,-1.1,-5.4,8.2,-1.1,-5.4
2012-03-24T11:28:46,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.3,-1.0,-5.4,8.3,-1.1,-5.4
2012-03-24T11:28:47,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.4,-0.9,-5.3,8.4,-1.0,-5.3
2012-03-24T11:28:48,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.5,-0.9,-5.3,8.5,-1.0,-5.3
2012-03-24T11:28:49,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.4,-1.0,-5.3,8.4,-1.1,-5.3
2012-03-24T11:28:50,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.4,-1.1,-5.4,8.4,-1.2,-5.4
2012-03-24T11:28:51,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.4,-1.2,-5.4,8.4,-1.3,-5.4
2012-03-24T11:28:52,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.4,-1.2,-5.4,8.4,-1.3,-5.4
2012-03-24T11:28:53,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.6,-1.2,-5.4,8.6,-1.2,-5.4
2012-03-24T11:28:54,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.6,-1.1,-5.4,8.6,-1.2,-5.4
2012-03-24T11:28:55,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.7,-1.1,-5.4,8.7,-1.1,-5.4
2012-03-24T11:28:56,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.8,-1.1,-5.4,8.8,-1.1,-5.4
2012-03-24T11:28:57,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.8,-1.1,-5.5,8.8,-1.2,-5.5
2012-03-24T11:28:58,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.9,-1.2,-5.5,8.8,-1.2,-5.5
2012-03-24T11:28:59,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.38,8.8,-1.2,-5.5,8.8,-1.3,-5.5
2012-03-24T11:29:00,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,8.9,-1.3,-5.5,8.9,-1.3,-5.5
2012-03-24T11:29:01,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,9.0,-1.3,-5.6,9.0,-1.3,-5.6
2012-03-24T11:29:02,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,9.2,-1.1,-5.6,9.2,-1.2,-5.6
2012-03-24T11:29:03,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,9.3,-1.1,-5.5,9.3,-1.2,-5.5
2012-03-24T11:29:04,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,9.5,-1.1,-5.6,9.4,-1.1,-5.6
2012-03-24T11:29:05,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,9.4,-1.1,-5.7,9.4,-1.2,-5.7
2012-03-24T11:29:06,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,9.4,-1.3,-5.8,9.4,-1.3,-5.8
2012-03-24T11:29:07,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,9.5,-1.4,-5.8,9.4,-1.4,-5.8
2012-03-24T11:29:08,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,9.5,-1.4,-5.8,9.5,-1.4,-5.8
2012-03-24T11:29:09,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,9.7,-1.3,-5.8,9.7,-1.3,-5.8
2012-03-24T11:29:10,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,10.0,-1.1,-5.8,10.0,-1.2,-5.8
2012-03-24T11:29:11,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,10.1,-1.1,-5.8,10.1,-1.2,-5.8
2012-03-24T11:29:12,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,10.1,-1.2,-5.8,10.1,-1.3,-5.8
2012-03-24T11:29:13,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,10.2,-1.2,-5.9,10.2,-1.3,-5.9
2012-03-24T11:29:14,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,10.1,-1.4,-6.0,10.0,-1.5,-6.0
2012-03-24T11:29:15,1,GIM,265.36,56.38,-26.08,66.16,4.80,23.84,-0.40,96.25,10.1,-1.4,-6.0,10.1,-1.5,-6.0
2012-03-24T11:29:16,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.2,-1.4,-6.0,10.2,-1.5,-6.0
2012-03-24T11:29:17,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.4,-1.4,-6.0,10.4,-1.5,-6.0
2012-03-24T11:29:18,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.5,-1.4,-6.0,10.5,-1.5,-6.0
2012-03-24T11:29:19,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.6,-1.2,-6.0,10.6,-1.3,-6.0
2012-03-24T11:29:20,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.6,-1.3,-6.0,10.6,-1.4,-6.0
2012-03-24T11:29:21,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.6,-1.4,-6.1,10.6,-1.5,-6.1
2012-03-24T11:29:22,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.5,-1.5,-6.0,10.5,-1.6,-6.0
2012-03-24T11:29:23,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.6,-1.6,-6.2,10.6,-1.6,-6.2
2012-03-24T11:29:24,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.6,-1.6,-6.2,10.6,-1.7,-6.2
2012-03-24T11:29:25,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.7,-1.6,-6.2,10.7,-1.7,-6.2
2012-03-24T11:29:26,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.9,-1.4,-6.1,10.9,-1.5,-6.1
2012-03-24T11:29:27,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.0,-1.3,-6.1,11.0,-1.4,-6.1
2012-03-24T11:29:28,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.1,-1.3,-6.1,11.1,-1.4,-6.1
2012-03-24T11:29:29,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.1,-1.4,-6.2,11.0,-1.5,-6.2
2012-03-24T11:29:30,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.0,-1.5,-6.2,11.0,-1.6,-6.2
2012-03-24T11:29:31,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.9,-1.6,-6.3,10.9,-1.7,-6.3
2012-03-24T11:29:32,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,10.9,-1.7,-6.3,10.9,-1.8,-6.3
2012-03-24T11:29:33,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.1,-1.6,-6.3,11.1,-1.7,-6.3
2012-03-24T11:29:34,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.3,-1.5,-6.3,11.3,-1.6,-6.3
2012-03-24T11:29:35,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.4,-1.4,-6.3,11.4,-1.5,-6.3
2012-03-24T11:29:36,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.5,-1.4,-6.3,11.5,-1.4,-6.3
2012-03-24T11:29:37,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.6,-1.3,-6.3,11.6,-1.4,-6.3
2012-03-24T11:29:38,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.5,-1.5,-6.4,11.5,-1.6,-6.4
2012-03-24T11:29:39,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.6,-1.5,-6.4,11.6,-1.6,-6.4
2012-03-24T11:29:40,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.5,-1.6,-6.5,11.5,-1.7,-6.5
2012-03-24T11:29:41,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.6,-1.7,-6.6,11.6,-1.7,-6.6
2012-03-24T11:29:42,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.7,-1.6,-6.5,11.7,-1.7,-6.5
2012-03-24T11:29:43,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.8,-1.5,-6.6,11.8,-1.6,-6.6
2012-03-24T11:29:44,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,11.9,-1.5,-6.6,11.9,-1.6,-6.6
2012-03-24T11:29:45,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,12.0,-1.5,-6.6,12.0,-1.6,-6.6
2012-03-24T11:29:46,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,12.1,-1.5,-6.6,12.1,-1.6,-6.6
2012-03-24T11:29:47,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,12.0,-1.6,-6.7,12.0,-1.7,-6.7
2012-03-24T11:29:48,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,12.1,-1.6,-6.8,12.0,-1.7,-6.8
2012-03-24T11:29:49,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,12.0,-1.8,-6.8,12.0,-1.8,-6.8
2012-03-24T11:29:50,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,12.1,-1.8,-6.9,12.1,-1.9,-6.9
2012-03-24T11:29:51,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,12.2,-1.8,-6.9,12.2,-1.8,-6.9
2012-03-24T11:29:52,1,GIM,265.36,56.38,-26.08,66.16,4.81,23.84,-0.40,96.25,12.3,-1.7,-6.8,12.3,-1.8,-6.8
2012-03-24T11:29:53,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.25,12.5,-1.6,-7.0,12.4,-1.7,-7.0
2012-03-24T11:29:54,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.25,12.6,-1.5,-7.0,12.6,-1.6,-7.0
2012-03-24T11:29:55,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.25,12.6,-1.6,-7.0,12.6,-1.7,-7.0
2012-03-24T11:29:56,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.25,12.6,-1.6,-7.0,12.6,-1.7,-7.0
2012-03-24T11:29:57,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.25,12.5,-1.9,-7.1,12.5,-1.9,-7.1
2012-03-24T11:29:58,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.25,12.5,-1.9,-7.2,12.5,-2.0,-7.2
2012-03-24T11:29:59,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.25,12.6,-1.9,-7.3,12.5,-2.0,-7.3
2012-03-24T11:30:00,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.6,-1.9,-7.2,12.6,-2.0,-7.2
2012-03-24T11:30:01,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.8,-1.9,-7.2,12.8,-1.9,-7.2
2012-03-24T11:30:02,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.9,-1.8,-7.2,12.8,-1.9,-7.2
2012-03-24T11:30:03,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,13.0,-1.6,-7.2,13.0,-1.7,-7.2
2012-03-24T11:30:04,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.9,-1.8,-7.2,12.8,-1.9,-7.2
2012-03-24T11:30:05,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.8,-1.9,-7.2,12.7,-2.0,-7.2
2012-03-24T11:30:06,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.7,-2.0,-7.4,12.7,-2.1,-7.4
2012-03-24T11:30:07,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.6,-2.1,-7.3,12.6,-2.2,-7.3
2012-03-24T11:30:08,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.6,-2.1,-7.3,12.5,-2.2,-7.3
2012-03-24T11:30:09,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.5,-2.1,-7.3,12.5,-2.2,-7.3
2012-03-24T11:30:10,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.6,-2.1,-7.2,12.6,-2.2,-7.2
2012-03-24T11:30:11,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.7,-2.0,-7.1,12.7,-2.1,-7.1
2012-03-24T11:30:12,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.6,-2.0,-7.1,12.6,-2.1,-7.1
2012-03-24T11:30:13,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.6,-2.0,-7.2,12.6,-2.1,-7.2
2012-03-24T11:30:14,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.4,-2.2,-7.2,12.4,-2.3,-7.2
2012-03-24T11:30:15,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.3,-2.3,-7.2,12.3,-2.4,-7.2
2012-03-24T11:30:16,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.2,-2.4,-7.3,12.2,-2.5,-7.3
2012-03-24T11:30:17,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.0,-2.6,-7.2,12.0,-2.6,-7.2
2012-03-24T11:30:18,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.2,-2.4,-7.2,12.2,-2.5,-7.2
2012-03-24T11:30:19,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.2,-2.4,-7.2,12.2,-2.5,-7.2
2012-03-24T11:30:20,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.3,-2.4,-7.2,12.3,-2.4,-7.2
2012-03-24T11:30:21,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.4,-2.3,-7.2,12.4,-2.4,-7.2
2012-03-24T11:30:22,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.3,-2.4,-7.2,12.2,-2.5,-7.2
2012-03-24T11:30:23,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.3,-2.4,-7.2,12.3,-2.5,-7.2
2012-03-24T11:30:24,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.2,-2.5,-7.4,12.2,-2.6,-7.4
2012-03-24T11:30:25,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.0,-2.7,-7.4,12.0,-2.8,-7.4
2012-03-24T11:30:26,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.1,-2.7,-7.4,12.0,-2.8,-7.4
2012-03-24T11:30:27,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.1,-2.7,-7.4,12.1,-2.8,-7.4
2012-03-24T11:30:28,1,GIM,265.36,56.38,-26.08,66.16,4.82,23.84,-0.40,96.11,12.3,-2.6,-7.4,12.3,-2.7,-7.4
2012-03-24T11:30:29,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.3,-2.6,-7.4,12.3,-2.7,-7.4
2012-03-24T11:30:30,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.4,-2.5,-7.5,12.4,-2.6,-7.5
2012-03-24T11:30:31,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.5,-2.5,-7.5,12.4,-2.6,-7.5
2012-03-24T11:30:32,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.4,-2.6,-7.6,12.4,-2.7,-7.6
2012-03-24T11:30:33,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.3,-2.7,-7.6,12.3,-2.8,-7.6
2012-03-24T11:30:34,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.2,-2.8,-7.7,12.1,-2.9,-7.7
2012-03-24T11:30:35,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.1,-2.9,-7.7,12.1,-2.9,-7.7
2012-03-24T11:30:36,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.1,-2.9,-7.7,12.1,-3.0,-7.7
2012-03-24T11:30:37,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.2,-2.8,-7.7,12.2,-2.9,-7.7
2012-03-24T11:30:38,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.2,-2.8,-7.7,12.2,-2.9,-7.7
2012-03-24T11:30:39,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.3,-2.7,-7.7,12.3,-2.8,-7.7
2012-03-24T11:30:40,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.2,-2.7,-7.7,12.2,-2.8,-7.7
2012-03-24T11:30:41,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.2,-2.8,-7.7,12.1,-2.9,-7.7
2012-03-24T11:30:42,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.1,-2.8,-7.7,12.1,-2.9,-7.7
2012-03-24T11:30:43,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,12.0,-3.0,-7.7,12.0,-3.0,-7.7
2012-03-24T11:30:44,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.9,-3.1,-7.8,11.9,-3.1,-7.8
2012-03-24T11:30:45,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.8,-3.1,-7.7,11.8,-3.2,-7.7
2012-03-24T11:30:46,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.8,-3.1,-7.8,11.8,-3.2,-7.8
2012-03-24T11:30:47,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.8,-3.1,-7.7,11.8,-3.2,-7.7
2012-03-24T11:30:48,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.9,-3.1,-7.7,11.9,-3.1,-7.7
2012-03-24T11:30:49,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.8,-3.1,-7.7,11.8,-3.2,-7.7
2012-03-24T11:30:50,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.8,-3.1,-7.7,11.8,-3.2,-7.7
2012-03-24T11:30:51,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.7,-3.2,-7.6,11.7,-3.3,-7.6
2012-03-24T11:30:52,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.6,-3.3,-7.7,11.6,-3.4,-7.7
2012-03-24T11:30:53,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.5,-3.4,-7.7,11.5,-3.5,-7.7
2012-03-24T11:30:54,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.5,-3.4,-7.7,11.5,-3.5,-7.7
2012-03-24T11:30:55,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.5,-3.4,-7.6,11.5,-3.5,-7.6
2012-03-24T11:30:56,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.5,-3.4,-7.7,11.5,-3.5,-7.7
2012-03-24T11:30:57,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.5,-3.4,-7.7,11.5,-3.5,-7.7
2012-03-24T11:30:58,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.5,-3.5,-7.7,11.5,-3.5,-7.7
2012-03-24T11:30:59,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,96.11,11.5,-3.5,-7.6,11.4,-3.6,-7.6
2012-03-24T11:31:00,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,95.98,11.4,-3.5,-7.7,11.4,-3.6,-7.7
2012-03-24T11:31:01,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,95.98,11.3,-3.7,-7.7,11.3,-3.8,-7.7
2012-03-24T11:31:02,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,95.98,11.2,-3.7,-7.7,11.2,-3.8,-7.7
2012-03-24T11:31:03,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,95.98,11.2,-3.7,-7.7,11.2,-3.8,-7.7
2012-03-24T11:31:04,1,GIM,265.36,56.38,-26.08,66.16,4.83,23.84,-0.40,95.98,11.2,-3.8,-7.7,11.2,-3.8,-7.7
2012-03-24T11:31:05,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,11.1,-3.8,-7.7,11.1,-3.9,-7.7
2012-03-24T11:31:06,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,11.2,-3.7,-7.6,11.2,-3.8,-7.6
2012-03-24T11:31:07,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,11.3,-3.7,-7.6,11.2,-3.8,-7.6
2012-03-24T11:31:08,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,11.1,-3.9,-7.6,11.1,-3.9,-7.6
2012-03-24T11:31:09,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,11.0,-3.9,-7.6,11.0,-4.0,-7.6
2012-03-24T11:31:10,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,10.9,-4.0,-7.6,10.9,-4.0,-7.6
2012-03-24T11:31:11,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,10.8,-4.1,-7.6,10.8,-4.1,-7.6
2012-03-24T11:31:12,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,10.7,-4.1,-7.6,10.7,-4.2,-7.6
2012-03-24T11:31:13,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,10.8,-4.1,-7.6,10.8,-4.2,-7.6
2012-03-24T11:31:14,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,10.8,-4.1,-7.5,10.7,-4.2,-7.5
2012-03-24T11:31:15,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,10.8,-4.1,-7.5,10.7,-4.2,-7.5
2012-03-24T11:31:16,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,10.6,-4.2,-7.6,10.6,-4.3,-7.6
2012-03-24T11:31:17,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,10.7,-4.1,-7.5,10.7,-4.2,-7.5
2012-03-24T11:31:18,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,10.7,-4.2,-7.5,10.7,-4.2,-7.5
2012-03-24T11:31:19,1,GIM,265.36,56.38,-26.08,66.16,4.84,23.84,-0.40,95.98,10.6,-4.3,-7.5,10.5,-4.3,-7.5
